id,lnannualrt,exper,tenure,female,hours_cat,ethnicgrp_cat,ratingfill_cat,hosp_cat,jobfunc_cat,jobsubfunc_cat,year,annualrt
55526,10.63134575,33.64931488,17.57534218,1,1,WHITE,RM,HQ,Finance,Other,2015,41412.81897
78600,10.3401413,36.84931564,1.273972631,1,0,WHITE,KC,Hospital B,Finance,Other,2015,30950.40292
81704,10.50802231,20.52602768,0.986301363,1,1,WHITE,KC,HQ,Finance,Other,2015,36608.00855
92245,11.6083374,28.21096039,0.342465758,1,1,WHITE,NA,HQ,Finance,Management,2015,110011.1939
37709,10.43128872,21.64931488,0.96712327,1,1,WHITE,KC,HQ,Finance,Other,2015,33904.01487
51808,10.28983784,5.241096497,2.117808104,1,1,WHITE,BE,Hospital A,Finance,Other,2015,29432.00119
41517,10.58928776,21.82465744,3.260273933,1,1,WHITE,KC,HQ,Finance,Other,2015,39707.19791
41106,10.65418625,48.5123291,21.8520546,1,1,ASIAN,KC,Hospital A,Finance,Other,2015,42369.59347
78469,10.18093777,4.28219223,0.526027381,1,1,BLACK,NA,HQ,Finance,Other,2015,26395.20825
85048,11.18859005,34.19726181,37.6356163,0,1,WHITE,NA,Hospital A,Finance,Coders,2015,72300.76939
69023,10.5562706,30.4876709,2.843835592,1,1,WHITE,RM,HQ,Finance,Other,2015,38417.58588
76874,10.37514019,6.646575928,2.578082085,1,1,WHITE,NA,HQ,Finance,Other,2015,32052.8118
80399,10.31427193,27.40821838,16.74246597,1,0,WHITE,KC,Hospital A,Finance,Other,2015,30160.00316
54181,11.38112068,37.91506958,0.600000024,1,1,WHITE,NA,HQ,Finance,Coders,2015,87651.20883
50429,10.80348587,32.15616608,2.501369953,1,1,BLACK,KC,HQ,Finance,Subject Ma,2015,49191.97947
46706,10.36470222,35.82739639,6.586301327,1,1,WHITE,KC,Hospital A,Finance,Other,2015,31719.98569
91983,11.25723839,49.47397614,45.78630066,1,1,WHITE,KC,HQ,Finance,Management,2015,77438.42536
88845,10.85699654,26.80548096,4.323287487,1,1,WHITE,KC,HQ,Finance,Subject Ma,2015,51895.9762
61391,10.85899925,58.38629913,27.54794502,1,1,MULTI,KC,HQ,Finance,Other,2015,52000.01325
49366,10.60591125,10.59178162,0.775342464,1,1,WHITE,NA,HQ,Finance,Other,2015,40372.78728
59376,10.83224392,50.46027374,27.72054863,1,1,BLACK,KC,Hospital A,Finance,Subject Ma,2015,50627.18274
75838,10.59919167,31,26.78082275,1,1,BLACK,KC,HQ,Finance,Other,2015,40102.40817
42908,10.44771671,32.98356247,14.81369877,1,1,WHITE,KC,HQ,Finance,Other,2015,34465.58996
86307,10.4885149,16.65479279,6.216438293,1,1,WHITE,NA,Hospital C,Finance,Other,2015,35900.8015
43753,10.57131672,47.96712494,21.8520546,1,1,WHITE,KC,HQ,Finance,Other,2015,38999.99196
50154,10.37514019,6.830137253,1.597260237,1,1,WHITE,KC,HQ,Finance,Other,2015,32052.8118
62781,10.46980095,32.05753326,9.301369667,1,1,BLACK,KC,HQ,Finance,Other,2015,35235.20307
55864,10.38739395,37.80273819,11.05479431,1,1,BLACK,KC,Hospital C,Finance,Other,2015,32447.9956
63264,10.45852184,30.66575241,7.104109764,1,1,WHITE,RM,HQ,Finance,Other,2015,34840.01435
58441,10.68082905,23.66027451,6.172602654,1,1,WHITE,KC,Hospital A,Finance,Subject Ma,2015,43513.61028
64608,10.65712738,49.67945099,9.17534256,1,1,BLACK,KC,Hospital B,Finance,Other,2015,42494.39145
83305,10.65810585,20.66301346,12.0712328,1,1,WHITE,KC,HQ,Finance,Other,2015,42535.99128
58321,10.53049469,7.547945023,1.660274029,1,1,WHITE,KC,Hospital B,Finance,Other,2015,37439.99099
46843,11.63795662,16.94794464,3.095890522,0,1,WHITE,RM,HQ,Finance,Management,2015,113318.3756
44086,10.47861671,16.61917877,0.526027381,1,1,BLACK,NA,Hospital B,Finance,Other,2015,35547.20159
40405,11.13511467,32.13972473,9,1,1,WHITE,KC,Hospital C,Finance,Subject Ma,2015,68536.01619
59867,10.64778423,24.74520493,3.82465744,1,1,BLACK,NA,Hospital C,Finance,Other,2015,42099.20909
77371,11.01634502,29.40274048,1.120547891,1,1,MULTI,BE,HQ,Finance,Coders,2015,60860.82774
65146,10.86179543,16.70410919,6.049314976,1,1,WHITE,KC,HQ,Finance,Subject Ma,2015,52145.61776
80098,10.60384846,20.39725876,3.134246588,1,1,BLACK,RM,HQ,Finance,Other,2015,40289.59223
47653,10.19112968,19.10137177,2.884931564,1,1,WHITE,KC,Hospital B,Finance,Other,2015,26665.60161
55156,10.52938271,35.76712418,3.652054787,1,1,BLACK,KC,Hospital B,Finance,Other,2015,37398.38145
41673,10.53215981,41.44657516,0.660273969,1,1,BLACK,NA,HQ,Finance,Other,2015,37502.38483
51186,10.85217571,24.7780838,13.35616398,1,1,WHITE,KC,Hospital A,Finance,Coders,2015,51646.39692
52037,10.5119915,40.13150787,5.090411186,0,1,WHITE,KC,HQ,Finance,Other,2015,36753.60154
84943,10.47333622,35.16438293,6.989041328,0,1,BLACK,KC,HQ,Finance,Other,2015,35359.9895
40612,10.92028236,38.86027527,27.91232872,1,1,WHITE,KC,HQ,Finance,Other,2015,55286.40762
86928,11.81574059,48.7095871,21.8520546,0,1,WHITE,RM,Hospital A,Finance,Management,2015,135366.4176
46412,11.66315079,17.41095734,11.66849327,0,1,WHITE,RM,HQ,Finance,Management,2015,116209.6059
91763,11.20542145,26.84109497,1.235616446,1,1,WHITE,KC,Hospital A,Finance,Coders,2015,73527.99138
46124,10.31427193,18.18082047,3.460273981,1,1,WHITE,KC,Hospital C,Finance,Other,2015,30160.00316
45243,10.36797619,6.830137253,6.126027584,1,1,WHITE,KC,Hospital A,Finance,Other,2015,31824.00597
67515,10.54428864,29.43561554,20.69862938,1,1,WHITE,BE,Hospital A,Finance,Other,2015,37960.01452
89229,10.50055122,30.75616455,1.427397251,1,1,WHITE,KC,Hospital A,Finance,Other,2015,36335.52616
78807,11.15880775,48.69589233,33.60821915,1,1,BLACK,KC,HQ,Finance,Coders,2015,70179.23542
40032,10.30526543,6.742465973,0.600000024,1,1,WHITE,NA,Hospital C,Finance,Other,2015,29889.58666
90626,10.4454813,16.65479279,5.032876492,1,1,BLACK,KC,HQ,Finance,Other,2015,34388.6312
65648,11.21134472,28.94246674,2.04383564,1,1,WHITE,KC,HQ,Finance,Management,2015,73964.81003
82825,10.77300549,29.82739639,9.117808342,0,1,WHITE,KC,Hospital A,Finance,Coders,2015,47715.2096
81933,10.66152287,22.44383621,0.816438377,1,1,WHITE,NA,HQ,Finance,Other,2015,42681.58601
44424,10.88816929,27.18904114,8.657534599,1,1,WHITE,KC,HQ,Finance,Subject Ma,2015,53539.19538
72214,10.92028236,41.81643677,16.38630104,1,1,BLACK,KC,Hospital A,Finance,Coders,2015,55286.40762
77425,10.46150208,25.66575241,0.372602731,1,1,WHITE,NA,HQ,Finance,Other,2015,34944.00056
72702,11.19803905,14.25479507,5.378082275,1,1,WHITE,KC,HQ,Finance,Subject Ma,2015,72987.17756
64452,10.68464565,18.07123184,8.909588814,1,1,BLACK,RM,HQ,Finance,Other,2015,43680.00185
55033,10.38096333,11.17260361,0.375342458,1,1,BLACK,NA,HQ,Finance,Other,2015,32240.00416
78713,11.07411003,42.14520645,40.34794617,1,1,BLACK,KC,Hospital D,Finance,Coders,2015,64479.97769
49755,11.88231277,10.6794529,3.786301374,1,1,WHITE,RM,HQ,Finance,Management,2015,144684.7873
55089,10.39187145,5.312328339,0.986301363,1,1,WHITE,KC,HQ,Finance,Other,2015,32593.60728
63945,11.29776955,20.07945251,4.64931488,1,1,WHITE,KC,HQ,Finance,Subject Ma,2015,80641.56953
85439,10.72157383,49.02191925,12.45479488,1,1,BLACK,KC,Hospital D,Finance,Subject Ma,2015,45323.1777
83955,10.46743679,26.95068359,4.476712227,1,1,BLACK,KC,Hospital A,Finance,Other,2015,35151.99985
52939,10.85899925,34.38356018,40.34794617,1,1,ASIAN,KC,HQ,Finance,Subject Ma,2015,52000.01325
41534,10.5023241,12.84657478,4.610959053,1,1,WHITE,KC,HQ,Finance,Other,2015,36400.00184
77306,10.86418533,28.26849365,11.00821877,1,0,BLACK,KC,Hospital D,Finance,Coders,2015,52270.39002
76243,10.39187145,24.77534103,0.717808247,1,1,BLACK,NA,HQ,Finance,Other,2015,32593.60728
51812,10.43496227,13.38356209,8.158904076,1,1,BLACK,KC,HQ,Finance,Other,2015,34028.79213
82593,10.5023241,27.59178162,3.287671328,1,1,BLACK,KC,HQ,Finance,Other,2015,36400.00184
64992,10.40266132,26.81095886,0.816438377,1,1,WHITE,NA,HQ,Finance,Other,2015,32947.19224
88225,10.33677578,37.6301384,12.66575336,1,1,HISPA,NA,Hospital A,Finance,Other,2015,30846.41391
40356,10.7035141,37.93150711,10.99726009,1,1,BLACK,KC,HQ,Finance,Other,2015,44512.0002
43949,10.75363827,43.71506882,40.34794617,1,1,WHITE,KC,HQ,Finance,Other,2015,46799.98997
53904,10.97909069,27.74246597,16.2712326,0,1,WHITE,KC,HQ,Finance,Management,2015,58635.21248
71666,10.68416882,26.80548096,2.252054691,1,1,WHITE,KC,HQ,Finance,Other,2015,43659.17857
85374,10.42018414,13.7589035,0.375342458,0,1,BLACK,NA,HQ,Finance,Other,2015,33529.60757
73591,10.87762451,13.91780853,0.046575341,1,1,WHITE,NA,HQ,Finance,Coders,2015,52977.60265
80540,10.62175655,36.81917953,8.865753174,1,1,BLACK,KC,Hospital D,Finance,Other,2015,41017.6013
77748,10.40889168,25.66575241,4.030137062,1,1,WHITE,KC,HQ,Finance,Other,2015,33153.10571
52471,10.88816929,40.78356171,3.230136871,1,1,WHITE,KC,HQ,Finance,Subject Ma,2015,53539.19538
75669,10.41956329,11.63287735,0.816438377,1,1,BLACK,NA,HQ,Finance,Other,2015,33508.79744
72016,10.58928776,15.67397308,1.312328815,1,1,BLACK,KC,HQ,Finance,Other,2015,39707.19791
44501,10.51029205,30.2219162,0.660273969,1,1,BLACK,NA,HQ,Finance,Other,2015,36691.19376
68574,11.82156277,31.90958786,10.7287674,1,1,WHITE,KC,HQ,Finance,Management,2015,136156.8443
91910,10.33384129,34.83287811,33.60274124,1,1,BLACK,KC,Hospital D,Clinical Lab,Technician,2015,30756.02797
76100,10.04679775,41.63287735,10.15616417,0,0,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,23081.75488
58445,11.32424164,49.2410965,29.23561668,1,1,WHITE,KC,Hospital C,Clinical Lab,Technologi,2015,82804.8272
45958,10.71718784,12.59178162,4.227397442,1,1,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,45124.82616
64537,11.31174179,46.61917877,10.33698654,1,1,BLACK,KC,Hospital D,Clinical Lab,Technologi,2015,81776.22159
65291,10.51481724,36.82739639,12.5095892,1,1,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,36857.60442
82330,11.59902954,35.21369934,11.03561687,1,1,ASIAN,KC,Hospital D,Clinical Lab,Technologi,2015,108991.9757
75663,10.18788715,10.67397308,3.939726114,1,1,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,26579.2776
41174,11.25104137,19.51780701,6.334246635,1,1,BLACK,KC,Hospital B,Clinical Lab,Technologi,2015,76960.02223
47222,10.35886665,14.04109573,11.87945175,1,1,BLACK,RM,Hospital B,Clinical Lab,Technician,2015,31535.4205
57463,11.71749115,44.24383545,7.238356113,0,0,WHITE,KC,Hospital C,Clinical Lab,Management,2015,122699.2048
51478,10.62782288,43.63287735,30.15616417,1,1,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,41267.18355
37768,11.78753471,48.4438324,38.10684967,1,0,WHITE,RM,Hospital D,Clinical Lab,Management,2015,131601.6339
75850,11.29407501,42.47671127,30.15616417,1,1,WHITE,KC,Hospital B,Clinical Lab,Technologi,2015,80344.18617
54156,10.26943298,9.08767128,1.389041066,1,1,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,28837.53117
55857,11.10837933,33.80273819,15.8767128,1,1,BLACK,KC,Hospital B,Clinical Lab,Technologi,2015,66727.95943
37892,11.22164059,41.6356163,7.052054882,1,1,WHITE,KC,Hospital D,Clinical Lab,Technologi,2015,74730.27575
87530,10.87121197,14.39178085,0.909589052,1,1,BLACK,RM,Hospital B,Clinical Lab,Technologi,2015,52638.96834
79767,11.595397,31.72328949,15.8767128,1,1,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,108596.7756
69009,11.07152653,39.27671051,28.08493233,0,1,WHITE,KC,Hospital C,Clinical Lab,Technologi,2015,64313.60842
59389,10.99945641,14.06849289,0.794520557,1,0,WHITE,NA,Hospital A,Clinical Lab,Technologi,2015,59841.60331
82623,11.05456543,23.41917801,23.92328835,0,1,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,63231.97778
79955,10.27488518,45.11232758,29.08219147,1,1,WHITE,KC,Hospital B,Clinical Lab,Technician,2015,28995.18839
59370,11.23853111,37.52054977,18.65479469,1,0,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,76003.22957
85499,10.40771671,34.16164398,3.709589005,1,1,BLACK,KC,Hospital D,Clinical Lab,Technician,2015,33114.17485
36890,11.34018993,40.88767242,3.019178152,1,1,WHITE,KC,Hospital B,Clinical Lab,Technologi,2015,84136.00989
87778,11.26179409,46.36437988,9.980821609,0,0,WHITE,KC,Hospital B,Clinical Lab,Technologi,2015,77792.01658
56585,11.58170509,37.87397385,34.56712341,1,1,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,107120.0121
72482,10.55897427,17.41917801,3.364383459,1,0,WHITE,RM,Hospital C,Clinical Lab,Technician,2015,38521.59477
61738,10.5119915,31.32602692,0.238356158,1,1,WHITE,NA,Hospital A,Clinical Lab,Technician,2015,36753.60154
53019,10.49658772,14.39178085,6.443835735,1,1,BLACK,KC,Hospital D,Clinical Lab,Technician,2015,36191.79502
78198,11.6274395,40.88767242,12.5095892,1,1,ASIAN,RM,Hospital D,Clinical Lab,Management,2015,112132.8378
81666,11.26473045,19.51780701,6,0,1,WHITE,KC,Hospital C,Clinical Lab,Technologi,2015,78020.7779
83472,10.95150566,15.08219147,0.909589052,1,1,WHITE,KC,Hospital B,Clinical Lab,Technologi,2015,57039.86344
55488,11.0003204,20.15068436,13.54246616,1,0,BLACK,KC,Hospital B,Clinical Lab,Technologi,2015,59893.32825
62304,10.39984032,33.40000153,33.60274124,1,1,BLACK,KC,Hospital D,Clinical Lab,Technician,2015,32854.37896
49186,11.30496597,41.6356163,8.369862556,1,1,WHITE,KC,Hospital D,Clinical Lab,Technologi,2015,81223.99382
65229,10.89860439,14.8575325,5.550684929,1,0,MULTI,KC,Hospital B,Clinical Lab,Technologi,2015,54100.80762
66132,11.31058407,37.87397385,4.457534313,1,1,ASIAN,KC,Hospital D,Clinical Lab,Technologi,2015,81681.60221
73003,10.56757641,42.45205307,23.19452095,1,1,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,38854.39234
73694,11.16677761,35.7780838,5.750684738,1,1,ASIAN,KC,Hospital D,Clinical Lab,Technologi,2015,70740.78862
58031,11.24126339,23.5068512,5.7808218,1,1,ASIAN,KC,Hospital D,Clinical Lab,Technologi,2015,76211.17539
83550,11.32725143,32.33972549,27.92054749,0,1,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,83054.42828
58511,10.51789375,19.01095963,1.273972631,1,1,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,36971.17201
52333,10.51897427,10.01643753,3.690410852,0,1,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,37011.14143
45317,11.33588596,34.52602768,16.09315109,1,1,BLACK,KC,Hospital B,Clinical Lab,Technologi,2015,83774.66916
39065,11.49005795,46.96438599,33.23835754,1,1,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,97739.19604
87970,10.49603554,30.52602768,10.88219166,1,1,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,36171.81624
62226,10.9701738,22.95342636,12.83835602,1,1,BLACK,RM,Hospital B,Clinical Lab,Technologi,2015,58114.69272
82942,10.15572163,15.93972778,11.89863014,1,0,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,25737.94462
80508,11.26599022,46.17259979,34.66301346,1,1,BLACK,RM,Hospital D,Clinical Lab,Technologi,2015,78119.12773
40771,11.27401829,41.6356163,36.12876892,1,1,WHITE,NA,Hospital C,Clinical Lab,Technologi,2015,78748.79757
91230,10.2462978,30.52602768,4.832876682,1,1,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,28178.02783
50418,10.2763195,36.82739639,31.26849365,1,1,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,29036.80679
86434,11.29407501,37.87397385,34.85479355,1,0,WHITE,RM,Hospital A,Clinical Lab,Technologi,2015,80344.18617
65047,10.21751877,7.123287201,1.484931469,1,1,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,27378.64936
72364,11.26473045,37.87397385,35.58356094,1,1,WHITE,RM,Hospital C,Clinical Lab,Technologi,2015,78020.7779
61715,11.15017509,36.06575394,33.60548019,1,1,WHITE,KC,Hospital B,Clinical Lab,Technologi,2015,69576.00942
68418,10.39984032,16.34794617,0.794520557,1,1,BLACK,NA,Hospital B,Clinical Lab,Technician,2015,32854.37896
68269,11.54471874,43.71232986,28.37260246,1,1,WHITE,KC,Hospital B,Clinical Lab,Technologi,2015,103230.4083
89264,10.39378357,22.67397308,23.92328835,1,1,WHITE,RM,Hospital B,Clinical Lab,Technician,2015,32655.98969
55979,11.24344444,37.78356171,6.049314976,1,1,WHITE,KC,Hospital B,Clinical Lab,Technologi,2015,76377.57742
91100,11.12627411,46.97260284,24.17260361,1,1,WHITE,RM,Hospital A,Clinical Lab,Technician,2015,67932.78972
65489,11.05456543,27.77260208,11.91780853,1,1,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,63231.97778
90084,10.09276485,47.46027374,33.23835754,1,0,WHITE,RM,Hospital C,Clinical Lab,Technician,2015,24167.51982
42886,10.8855352,12.59725952,5.93424654,1,1,BLACK,RM,Hospital D,Clinical Lab,Technologi,2015,53398.35408
85293,11.4310627,42.29862976,17.81917763,0,1,WHITE,KC,Hospital C,Clinical Lab,Technologi,2015,92139.83966
41188,11.50547409,46.67671204,10.80821896,1,1,WHITE,RM,Hospital C,Clinical Lab,Technician,2015,99257.63183
45925,11.26259613,35.21369934,12.5095892,1,1,WHITE,RM,Hospital C,Clinical Lab,Technician,2015,77854.43393
73832,11.27401829,46.17259979,12.58082199,0,1,WHITE,RM,Hospital B,Clinical Lab,Technologi,2015,78748.79757
37184,10.41227436,17.81643677,5.1095891,1,1,WHITE,BE,Hospital D,Clinical Lab,Technician,2015,33265.44204
89993,11.21021938,25.87945175,10.99726009,0,1,ASIAN,KC,Hospital D,Clinical Lab,Technologi,2015,73881.6216
37171,11.14568043,25.72054672,4.227397442,1,1,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,69263.99016
63240,10.44909378,17.76986313,1.235616446,1,1,BLACK,RM,Hospital D,Clinical Lab,Technician,2015,34513.0841
82692,11.25802799,41.6356163,34.56712341,0,0,BLACK,KC,Hospital D,Clinical Lab,Technologi,2015,77499.59521
45700,10.91503616,10.49315071,7.487671375,1,1,BLACK,RM,Hospital B,Clinical Lab,Technologi,2015,54997.12353
43124,9.988350868,13.12602806,6.334246635,1,0,ASIAN,KC,Hospital B,Clinical Lab,Technician,2015,21771.36533
83659,10.33933449,7.917808533,1.484931469,1,1,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,30925.44194
74792,11.33206173,42.07671356,20.49315071,1,1,BLACK,KC,Hospital D,Clinical Lab,Technologi,2015,83454.90703
56795,11.00797081,12.59725952,5.550684929,1,1,WHITE,KC,Hospital C,Clinical Lab,Technologi,2015,60353.2942
90262,10.52212715,47.54246521,11.55342484,1,1,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,37128.01747
39051,10.88815208,36.82739639,31.59178162,1,0,BLACK,KC,Hospital C,Clinical Lab,Technologi,2015,53538.27429
69273,11.18164059,23.48493195,12.1479454,1,1,BLACK,KC,Hospital C,Clinical Lab,Technologi,2015,71800.05972
44855,11.43561268,34.40547943,0.832876742,1,1,ASIAN,NA,Hospital D,Clinical Lab,Technologi,2015,92560.02931
66792,10.75984097,19.89588928,4.169863224,1,1,ASIAN,KC,Hospital C,Clinical Lab,Technician,2015,47091.1783
55603,11.18490124,46.38356018,36.40821838,1,1,WHITE,KC,Hospital C,Clinical Lab,Technologi,2015,72034.55673
48107,11.29104137,42.39178085,29.08219147,0,1,WHITE,KC,Hospital C,Clinical Lab,Technologi,2015,80100.82032
88076,11.28424164,27.4630127,4.832876682,1,1,BLACK,RM,Hospital B,Clinical Lab,Technologi,2015,79558.00348
57287,10.14329906,13.25205421,16.25205421,1,1,BLACK,KC,Hospital C,Clinical Lab,Technician,2015,25420.19116
64115,11.16909214,25.87945175,5.7808218,1,1,BLACK,KC,Hospital B,Clinical Lab,Technologi,2015,70904.70988
63406,11.28974152,37.52054977,31.93698692,1,1,WHITE,KC,Hospital B,Clinical Lab,Technologi,2015,79996.76826
87686,10.53658772,19.98630142,6.117808342,0,1,ASIAN,KC,Hospital D,Clinical Lab,Technician,2015,37668.81019
58404,11.447896,52.79451752,29.23561668,1,1,ASIAN,KC,Hospital C,Clinical Lab,Technician,2015,93703.98566
74498,10.46031094,47.54246521,46.27945328,1,1,ASIAN,KC,Hospital D,Clinical Lab,Technician,2015,34902.40217
58492,10.51789375,32.05479431,19.53150749,1,1,BLACK,KC,Hospital D,Clinical Lab,Technician,2015,36971.17201
46323,10.95632359,22.95342636,8.523287773,1,1,BLACK,KC,Hospital D,Clinical Lab,Technologi,2015,57315.34028
36912,11.0949564,39.27671051,34.96986389,1,0,WHITE,RM,Hospital D,Clinical Lab,Technician,2015,65838.25939
78670,10.9124889,14.06849289,0.832876742,0,1,BLACK,NA,Hospital D,Clinical Lab,Technologi,2015,54857.2096
83148,10.39924622,15.93972778,0.794520557,1,0,WHITE,NA,Hospital A,Clinical Lab,Technician,2015,32834.86594
90663,11.21021938,46.38356018,1.983561635,0,1,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,73881.6216
82045,11.54170509,46.68492889,33.23835754,1,1,BLACK,RM,Hospital D,Clinical Lab,Technologi,2015,102919.7764
85926,11.16203308,36.33150864,4.304109573,0,1,ASIAN,KC,Hospital B,Clinical Lab,Technologi,2015,70405.95179
45046,10.48044487,44.04383469,8.369862556,1,0,BLACK,KC,Hospital D,Clinical Lab,Technician,2015,35612.24684
45871,10.45469284,13.08493233,9.482192039,1,1,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,34706.86693
71919,11.59902954,39.82739639,33.60548019,1,1,WHITE,KC,Hospital C,Clinical Lab,Technologi,2015,108991.9757
85583,11.33622646,41.09589005,28.79452133,1,1,WHITE,RM,Hospital B,Clinical Lab,Technologi,2015,83803.19928
51151,10.49685379,26.15342331,4.832876682,1,1,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,36201.42604
50890,11.02336025,17.35068512,4.13150692,0,1,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,61289.28143
58501,10.21824833,13.08493233,4.13150692,0,1,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,27398.63104
46780,10.34867569,3.531507492,0.065753423,1,1,BLACK,NA,Hospital D,Clinical Lab,Technician,2015,31215.67619
81550,10.55897427,41.63287735,35.58356094,1,1,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,38521.59477
72209,11.447896,46.42739868,31.8027401,1,1,WHITE,KC,Hospital D,Clinical Lab,Technologi,2015,93703.98566
71896,10.41672894,22.67397308,6.75890398,1,1,BLACK,KC,Hospital A,Clinical Lab,Technician,2015,33413.95597
52001,10.56757641,38.46027374,4.936986446,1,0,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,38854.39234
44031,10.46150208,47.54246521,42.5068512,1,1,ASIAN,KC,Hospital D,Clinical Lab,Technician,2015,34944.00056
65157,10.63585567,13.25205421,6.443835735,1,1,HISPA,KC,Hospital B,Clinical Lab,Technician,2015,41600.00951
69012,10.18788715,32.05479431,24.8520546,1,1,BLACK,KC,Hospital A,Clinical Lab,Technician,2015,26579.2776
40117,10.4127121,44.04383469,31.26849365,1,1,WHITE,KC,Hospital B,Clinical Lab,Technician,2015,33280.00673
59516,11.84943199,46.96438599,29.23561668,0,1,WHITE,KC,Hospital B,Clinical Lab,Management,2015,140004.8007
87302,11.24126339,46.68492889,13.94520569,1,1,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,76211.17539
42516,11.11426163,33.04383469,7.238356113,1,1,WHITE,KC,Hospital C,Clinical Lab,Technologi,2015,67121.6301
38100,11.50547409,47.80000305,39.57808304,1,1,WHITE,KC,Hospital C,Clinical Lab,Technologi,2015,99257.63183
44502,10.49685379,30.52602768,1.657534242,0,1,BLACK,RM,Hospital B,Clinical Lab,Technician,2015,36201.42604
63635,10.35250946,9.772602081,3.939726114,1,1,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,31335.57963
76672,11.42317581,48.4438324,33.99177933,0,1,WHITE,RM,Hospital C,Clinical Lab,Management,2015,91416.00137
50536,10.5456142,17.41917801,11.87945175,1,1,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,38010.36651
56117,10.53603554,44.04383469,30.15616417,1,1,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,37648.01607
49067,10.35886665,11.25479507,0.794520557,1,1,BLACK,NA,Hospital B,Clinical Lab,Technician,2015,31535.4205
87638,10.35187145,15.25479507,6.586301327,1,1,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,31315.59366
66640,10.41469284,19.98630142,8.657534599,1,1,BLACK,KC,Hospital B,Clinical Lab,Technician,2015,33345.99121
82209,10.9124889,13.12602806,5.1095891,1,1,BLACK,KC,Hospital D,Clinical Lab,Technologi,2015,54857.2096
87934,10.86816975,35.36712265,15.8767128,0,0,BLACK,KC,Hospital D,Clinical Lab,Technologi,2015,52479.07231
52980,10.62327671,47.23287964,26.6849308,1,0,ASIAN,KC,Hospital D,Clinical Lab,Technician,2015,41080.00191
47120,11.71749115,41.6356163,5.750684738,1,1,WHITE,KC,Hospital C,Clinical Lab,Management,2015,122699.2048
87120,11.50547409,43.27945328,22.94520569,0,1,WHITE,KC,Hospital A,Clinical Lab,Technologi,2015,99257.63183
48653,11.02336025,17.34520721,8.731507301,0,1,WHITE,KC,Hospital C,Clinical Lab,Technologi,2015,61289.28143
83451,11.20627022,42.89862823,17.50958824,1,0,WHITE,KC,Hospital D,Clinical Lab,Technologi,2015,73590.42623
52840,11.29156017,40.20000076,34.66301346,1,1,WHITE,RM,Hospital C,Clinical Lab,Technologi,2015,80142.38731
38120,10.50647732,18.06301498,0.794520557,1,1,BLACK,NA,Hospital A,Clinical Lab,Technician,2015,36551.49319
49896,10.62782288,41.63287735,9.594520569,1,1,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,41267.18355
64660,10.95830154,13.45753479,0.794520557,1,1,ASIAN,NA,Hospital D,Clinical Lab,Technologi,2015,57428.81984
85728,10.68082905,30.52602768,5.378082275,1,1,WHITE,KC,Hospital A,Clinical Lab,Technician,2015,43513.61028
72301,10.99945641,16.34794617,0.909589052,1,1,WHITE,RM,Hospital C,Clinical Lab,Technician,2015,59841.60331
60761,11.03019997,43.30411148,34.56712341,1,1,BLACK,KC,Hospital D,Clinical Lab,Technologi,2015,61709.91948
57735,10.24842354,7.750684738,0.200000003,1,1,BLACK,NA,Hospital B,Clinical Lab,Technician,2015,28237.9907
67521,11.23902412,41.8767128,34.66301346,1,1,BLACK,KC,Hospital B,Clinical Lab,Technologi,2015,76040.70927
